ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
15009,13689,1829,0.133611,653246
32124,11399,37,0.003246,1140130
53177,5571,149,0.026746,1094812
49331,16406,24,0.001463,1149554
08060,22862,22,0.000962,1154716
78108,36641,24,0.000655,1158497
19406,21837,623,0.028530,1088644
33909,29231,59,0.002018,1146235
23059,33105,21,0.000634,1158774
17948,3266,402,0.123086,708348
43560,30110,128,0.004251,1137877
17057,17567,3046,0.173393,380944
48188,39205,2084,0.053156,1010189
19711,40339,49,0.001215,1151679
53150,23093,2512,0.108778,754113
29609,25490,25,0.000981,1154531
17362,11576,40,0.003455,1139545
08865,25689,70,0.002725,1141904
15062,5828,514,0.088195,857235
19061,16758,2959,0.176572,367122
29412,37782,21,0.000556,1159625
28104,32014,27,0.000843,1156214
17401,12293,152,0.012365,1128339
17053,4599,554,0.120461,717754
16201,13846,447,0.032284,1074506
85387,22940,25,0.001090,1153091
17754,10262,986,0.096083,818399
49078,8494,173,0.020367,1112491
48195,27334,429,0.015695,1122966
48134,20992,3471,0.165349,422015
48817,5587,76,0.013603,1125907
15059,3127,48,0.015350,1123115
17540,7419,1377,0.185605,290419
18932,549,118,0.214936,145940
34465,19186,25,0.001303,1150782
85143,31933,31,0.000971,1154616
49127,10345,1021,0.098695,814544
46037,38976,29,0.000744,1157513
48439,46809,4105,0.087697,861421
32757,28353,30,0.001058,1153572
53189,22836,2103,0.092091,836393
28031,28278,37,0.001308,1150713
29466,42770,86,0.002011,1146381
34240,19588,56,0.002859,1141301
33455,20987,23,0.001096,1153018
15001,26969,2854,0.105825,778144
48051,16272,3936,0.241888,39579
48374,13819,1183,0.085607,879841
60050,26566,21,0.000790,1156965
49007,10285,52,0.005056,1136607
34951,15253,35,0.002295,1144276
19002,29701,3699,0.124541,690405
19355,24971,3986,0.159625,488788
17601,45643,8695,0.190500,263842
48340,20388,129,0.006327,1135179
48081,19511,631,0.032341,1074059
49422,251,23,0.091633,838008
16335,20908,630,0.030132,1082704
53005,19514,757,0.038793,1054445
54140,6496,974,0.149938,542144
15363,605,97,0.160331,481917
15656,8190,321,0.039194,1053688
19425,13397,1698,0.126745,686147
15225,847,114,0.134593,650823
15131,7364,1230,0.167029,402290
17834,2764,130,0.047033,1030494
19450,93,25,0.268817,8341
17582,1681,300,0.178465,342754
49601,20466,226,0.011043,1130448
48323,17327,1592,0.091880,837985
16066,28082,6312,0.224770,74505
15237,37661,6150,0.163299,449177
19401,26645,754,0.028298,1090037
17972,9511,1018,0.107034,767033
18034,7377,1478,0.200352,204226
18224,4523,274,0.060579,985454
08204,17462,37,0.002119,1145550
15350,417,98,0.235012,52165
15082,232,44,0.189655,275667
27502,38981,23,0.000590,1159254
33980,11997,32,0.002667,1142295
34669,14767,26,0.001761,1147763
37128,54845,44,0.000802,1156787
85140,36092,45,0.001247,1151350
85331,29882,27,0.000904,1155438
85635,29817,23,0.000771,1157279
32726,17878,26,0.001454,1149580
32225,49478,34,0.000687,1158054
85138,42604,43,0.001009,1154191
85388,25606,23,0.000898,1155512
48082,15401,253,0.016428,1120313
34482,18528,21,0.001133,1152331
32713,22095,23,0.001041,1153926
17603,51211,4598,0.089785,846689
48380,7444,261,0.035062,1065411
32958,31214,40,0.001281,1151048
49004,14719,1907,0.129560,667408
48821,5661,690,0.121887,715726
20148,44859,22,0.000490,1160296
34653,29776,60,0.002015,1146295
43537,25743,55,0.002137,1145398
48326,18757,688,0.036680,1060130
48315,26236,2263,0.086256,870155
48423,30844,3115,0.100992,805015
48059,15030,1437,0.095609,820936
48383,12027,2914,0.242288,35643
15644,15666,3182,0.203115,190926
18901,25382,3961,0.156055,499775
54169,2898,78,0.026915,1094663
53094,15010,715,0.047635,1026865
16504,11554,1101,0.095292,822037
08096,31020,41,0.001322,1150591
19539,3909,23,0.005884,1135624
19810,24380,119,0.004881,1136868
48316,25919,5653,0.218103,122112
48328,21536,2297,0.106659,769330
16150,6100,568,0.093115,831679
54914,23486,887,0.037767,1057109
54452,15523,81,0.005218,1136523
19403,38288,5704,0.148976,548458
18013,14710,342,0.023249,1105042
18510,8499,519,0.061066,980414
17537,74,24,0.324324,139
29582,25471,35,0.001374,1150224
30040,63340,37,0.000584,1159413
85142,56998,61,0.001070,1153457
28117,45783,87,0.001900,1147114
33896,20338,46,0.002262,1144455
29928,19994,41,0.002051,1146066
77375,46536,30,0.000645,1158690
75022,22151,25,0.001129,1152480
33897,23667,29,0.001225,1151569
48001,11839,357,0.030155,1082074
15137,8141,968,0.118904,719952
18944,22695,3763,0.165807,417242
21220,35628,22,0.000617,1158913
32765,54682,28,0.000512,1159994
15601,48571,8811,0.181405,329023
34203,31532,69,0.002188,1145079
53532,14004,34,0.002428,1143777
46060,35388,31,0.000876,1155729
33594,30050,34,0.001131,1152410
34102,11394,34,0.002984,1140870
48532,17848,811,0.045439,1035631
48603,25112,2965,0.118071,722981
49001,18242,448,0.024559,1101906
49080,14103,109,0.007729,1133339
53092,21706,312,0.014374,1124614
53546,25103,253,0.010078,1131357
54636,13773,159,0.011544,1129346
53140,22565,81,0.003590,1139093
54720,7464,197,0.026393,1095907
15235,30713,1408,0.045844,1034433
16033,5869,77,0.013120,1126989
16701,12475,232,0.018597,1116030
19807,8732,29,0.003321,1139939
16229,4283,111,0.025916,1097477
19060,10226,2136,0.208879,177247
21014,33291,56,0.001682,1148244
18087,623,113,0.181380,329136
34668,41020,84,0.002048,1146150
48103,54512,892,0.016363,1121205
49445,19860,1355,0.068228,949609
49415,6200,302,0.048710,1024055
54313,34309,3543,0.103267,785382
17109,18814,1593,0.084671,885188
19901,29301,29,0.000990,1154446
55304,39838,24,0.000602,1159132
16602,21514,4169,0.193781,230074
15701,22146,962,0.043439,1039236
15148,1891,129,0.068218,949738
18403,6637,396,0.059666,991377
54601,43664,49,0.001122,1152749
34202,30120,77,0.002556,1142709
23322,54729,37,0.000676,1158232
34987,27088,21,0.000775,1157161
48170,38684,2401,0.062067,974264
17543,38642,8390,0.217121,139651
33914,42309,118,0.002789,1141494
48065,10410,376,0.036119,1062955
16101,24945,904,0.036240,1062579
16412,7899,54,0.006836,1134704
17557,10681,340,0.031832,1075413
29063,32487,24,0.000739,1157647
17702,8209,1484,0.180777,334983
89011,35303,26,0.000736,1157673
49009,40926,2801,0.068441,948254
43952,15022,22,0.001465,1149530
49546,28527,2684,0.094086,830297
15147,14396,1370,0.095165,823956
18106,5867,1068,0.182035,313401
85338,51455,25,0.000486,1160321
18902,19485,2525,0.129587,665501
32162,63656,159,0.002498,1143184
29464,49152,55,0.001119,1152804
33626,25600,27,0.001055,1153599
23185,45746,38,0.000831,1156375
19506,6147,47,0.007646,1133513
15626,4577,104,0.022722,1105792
55947,7225,35,0.004844,1136903
08759,39864,40,0.001003,1154333
33953,9114,29,0.003182,1140384
17048,2785,165,0.059246,991542
17547,6257,1134,0.181237,330270
15047,284,52,0.183099,295809
49849,11542,370,0.032057,1075073
48189,12768,321,0.025141,1099530
15215,10910,156,0.014299,1124770
48906,22562,1401,0.062096,971863
49008,14945,495,0.033121,1072500
15629,377,61,0.161804,477149
18063,359,35,0.097493,816474
34285,20177,72,0.003568,1139285
33936,17983,24,0.001335,1150495
34205,24393,21,0.000861,1155957
34996,11468,31,0.002703,1142030
33541,23790,95,0.003993,1138265
29455,33160,46,0.001387,1150096
34112,24633,76,0.003085,1140800
17268,24441,1507,0.061659,975895
85119,20147,40,0.001985,1146445
33708,17122,26,0.001519,1149106
72758,32726,21,0.000642,1158711
76063,61572,25,0.000406,1160614
29715,38166,35,0.000917,1155317
32174,54991,62,0.001127,1152606
44406,21122,23,0.001089,1153114
19086,10245,60,0.005857,1135684
19604,14053,311,0.022131,1107040
17011,27678,3934,0.142135,599607
16301,11633,744,0.063956,968170
17954,3500,549,0.156857,495814
19437,728,136,0.186813,281215
49548,27256,1287,0.047219,1030364
49418,27404,5443,0.198621,215306
44425,12869,26,0.002020,1146176
32164,53250,79,0.001484,1149447
29650,32851,32,0.000974,1154563
18640,13707,254,0.018531,1116284
18080,9523,420,0.044104,1038274
08203,8898,64,0.007193,1134132
19372,2043,301,0.147332,557559
53963,8915,76,0.008525,1132822
53072,24478,2193,0.089591,848882
49801,11654,476,0.040844,1045334
48842,19532,1857,0.095075,825813
48840,11686,621,0.053141,1010810
32503,29648,22,0.000742,1157562
19422,17853,2505,0.140313,615031
18518,7271,1076,0.147985,552177
27526,56529,49,0.000867,1155824
85383,60650,50,0.000824,1156493
53597,18225,38,0.002085,1145825
54305,157,25,0.159236,489043
27858,45536,23,0.000505,1160084
48138,10461,1419,0.135647,639487
48322,29676,1669,0.056241,998114
48191,3545,193,0.054443,1005225
19474,663,151,0.227753,65272
33810,44586,55,0.001234,1151493
32163,56161,149,0.002653,1142444
76542,38669,22,0.000569,1159604
27614,31389,27,0.000860,1155984
34949,8902,22,0.002471,1143518
33801,25485,42,0.001648,1148466
37064,55387,37,0.000668,1158354
53045,21035,780,0.037081,1057889
16354,8126,173,0.021290,1108666
18103,35079,2134,0.060834,984220
53105,25739,29,0.001127,1152606
44077,46993,27,0.000575,1159497
49858,12318,656,0.053255,1008105
78641,73463,37,0.000504,1160121
33993,30709,64,0.002084,1145889
49428,23769,7230,0.304178,7369
27106,39946,21,0.000526,1159940
80921,25551,22,0.000861,1155957
48604,8875,1314,0.148056,551101
18062,21528,3868,0.179673,338911
32966,21927,65,0.002964,1140969
48079,11893,205,0.017237,1119233
48360,10880,1937,0.178033,353422
37067,25469,25,0.000982,1154471
08053,43480,72,0.001656,1148376
16507,5682,298,0.052446,1011462
32725,43432,31,0.000714,1157812
16511,8812,1211,0.137426,633855
19040,18304,1313,0.071733,934215
17364,3080,147,0.047727,1026150
19611,7199,294,0.040839,1045628
18076,2438,279,0.114438,733236
18512,10297,1035,0.100515,806050
16865,1524,62,0.040682,1045690
33948,17486,47,0.002688,1142099
48855,15236,750,0.049226,1019474
08081,44574,53,0.001189,1151896
19008,17877,287,0.016054,1121976
16226,6529,205,0.031398,1075688
18612,12983,169,0.013017,1127158
17520,4462,964,0.216047,145822
17866,6147,458,0.074508,923618
18810,4709,199,0.042260,1043312
08016,29658,27,0.000910,1155411
53129,12439,55,0.004422,1137552
33647,54116,42,0.000776,1157140
34113,22865,53,0.002318,1144241
34683,31261,44,0.001408,1150019
46123,33072,21,0.000635,1158753
29072,56538,51,0.000902,1155489
33884,32912,75,0.002279,1144351
17103,8745,46,0.005260,1136270
30188,60569,30,0.000495,1160230
34491,32706,63,0.001926,1147027
77573,74071,32,0.000432,1160520
29607,39737,22,0.000554,1159647
34241,17134,33,0.001926,1147027
15239,17828,3229,0.181120,333499
49686,24856,583,0.023455,1104198
48164,9022,1404,0.155620,507277
48350,7117,307,0.043136,1040200
27540,40101,42,0.001047,1153723
23112,48256,39,0.000808,1156719
19602,10877,50,0.004597,1137262
34209,31385,66,0.002103,1145738
48917,29657,1932,0.065145,964020
49660,13204,233,0.017646,1117938
54302,18052,564,0.031243,1079257
19707,16398,32,0.001951,1146844
18969,12697,2948,0.232181,57112
46517,16165,29,0.001794,1147554
19344,9325,66,0.007078,1134344
15126,6321,461,0.072931,929838
18507,4462,559,0.125280,686706
15045,3321,318,0.095754,818717
08402,6757,36,0.005328,1136150
15088,276,56,0.202899,190982
49788,2117,145,0.068493,945453
49221,33871,982,0.028992,1086741
48094,18552,4468,0.240837,46437
49930,6035,302,0.050041,1016869
19508,12686,1925,0.151742,531453
19030,10222,493,0.048229,1026003
48529,8741,1238,0.141631,603383
54911,22471,290,0.012906,1127448
49016,333,48,0.144144,586332
34711,61885,59,0.000953,1154812
49022,29594,484,0.016355,1121689
32937,27321,39,0.001427,1149823
46032,43928,34,0.000774,1157220
33904,30726,65,0.002115,1145615
46112,34989,23,0.000657,1158450
27539,21889,22,0.001005,1154293
29707,36407,27,0.000742,1157562
77386,48833,26,0.000532,1159919
48116,26531,4031,0.151935,527076
48048,8280,975,0.117754,723956
75068,48603,22,0.000453,1160441
44060,53648,21,0.000391,1160734
26003,34028,26,0.000764,1157382
44236,23291,30,0.001288,1150984
34788,18638,46,0.002468,1143650
45069,44740,24,0.000536,1159847
33544,24019,26,0.001082,1153287
46077,30168,26,0.000862,1155914
19363,12954,92,0.007102,1134278
15330,5183,274,0.052865,1011084
54650,20976,582,0.027746,1092678
19609,8288,1218,0.146959,560830
18954,8560,1808,0.211215,170425
16501,1519,80,0.052666,1011164
19453,1121,135,0.120428,717889
48381,13059,2524,0.193277,236744
19317,9444,1554,0.164549,426258
17015,20601,1061,0.051502,1014082
19333,6078,854,0.140507,612526
15145,5453,96,0.017605,1118034
15064,280,43,0.153571,518178
48104,40707,71,0.001744,1147873
19436,532,44,0.082707,892493
29575,22213,82,0.003692,1138788
34746,46692,36,0.000771,1157279
30101,55383,22,0.000397,1160713
53090,17923,237,0.013223,1126582
13760,36167,22,0.000608,1159004
15401,24257,48,0.001979,1146493
49203,33303,3849,0.115575,732957
29651,46113,36,0.000781,1157060
28078,60418,57,0.000943,1155031
85085,22454,25,0.001113,1152829
32080,24404,27,0.001106,1152856
32082,33076,28,0.000847,1156155
33837,41947,52,0.001240,1151438
46514,33261,143,0.004299,1137695
48363,6415,946,0.147467,557258
78253,58363,29,0.000497,1160200
53144,20413,143,0.007005,1134487
28403,30116,26,0.000863,1155888
34208,27627,54,0.001955,1146757
34984,16710,23,0.001376,1150189
53029,19544,712,0.036431,1061675
34983,37810,32,0.000846,1156187
34639,25001,27,0.001080,1153355
53404,9905,34,0.003433,1139579
53142,26871,277,0.010309,1131104
46835,30518,28,0.000917,1155317
15801,15964,549,0.034390,1069284
19006,19202,70,0.003645,1139012
15055,1178,292,0.247878,16719
18503,1271,78,0.061369,979895
46637,13404,37,0.002760,1141648
15202,16402,831,0.050665,1015771
15632,8174,957,0.117079,725324
17508,789,225,0.285171,7918
49435,3268,383,0.117197,724339
08080,34830,87,0.002498,1143184
17832,446,83,0.186099,283490
46033,34722,23,0.000662,1158400
49085,23504,2656,0.113002,744806
34953,67204,42,0.000625,1158843
44515,23087,29,0.001256,1151204
48197,56161,1459,0.025979,1097366
43617,6880,24,0.003488,1139437
28411,35965,39,0.001084,1153191
18951,29533,2391,0.080960,897798
17602,37482,4645,0.123926,701096
18508,8168,782,0.095739,819499
29486,45466,57,0.001254,1151261
34224,16483,48,0.002912,1141119
33905,28995,48,0.001655,1148424
08260,14248,92,0.006457,1134969
16509,23163,3381,0.145966,577543
18651,6613,57,0.008619,1132746
17929,1285,217,0.168872,394108
18301,22066,813,0.036844,1059442
15066,9409,790,0.083962,888953
18977,4349,766,0.176132,368237
49301,18354,2368,0.129018,670567
34638,31560,25,0.000792,1156944
17022,25011,2325,0.092959,834004
34613,21370,52,0.002433,1143743
19512,13734,1549,0.112786,746641
19473,13122,2629,0.200351,206855
16823,20931,1286,0.061440,979817
16827,4698,444,0.094508,826527
15037,8945,1329,0.148575,549787
15042,6996,1415,0.202258,192397
15332,7065,985,0.139420,619338
16059,8791,169,0.019224,1114935
18923,921,81,0.087948,857316
28025,45155,24,0.000532,1159919
54301,17730,435,0.024535,1102616
29445,42902,23,0.000536,1159847
32909,37551,33,0.000879,1155698
78130,73230,28,0.000382,1160762
19426,32480,5572,0.171552,386537
16635,9319,332,0.035626,1063287
29492,21085,49,0.002324,1144188
48192,23164,706,0.030478,1081176
48458,18380,1554,0.084548,888163
37040,43649,21,0.000481,1160342
20176,39302,23,0.000585,1159376
26062,18013,30,0.001665,1148304
48184,15715,441,0.028062,1090954
48096,3625,641,0.176828,364163
48061,228,38,0.166667,402328
15634,435,84,0.193103,240550
45011,56118,25,0.000445,1160488
29414,40322,42,0.001042,1153903
28277,61385,25,0.000407,1160589
45424,40620,25,0.000615,1158938
33579,39712,40,0.001007,1154271
48642,30512,2141,0.070169,938331
48377,14988,1008,0.067254,953620
34287,24395,92,0.003771,1138706
34786,35156,44,0.001252,1151305
77382,29523,28,0.000948,1154926
37922,35149,21,0.000597,1159201
43528,14429,53,0.003673,1138841
19428,16398,35,0.002134,1145433
17003,9670,836,0.086453,867892
17801,11725,1159,0.098849,813523
18644,6477,95,0.014667,1124302
18360,23832,748,0.031386,1076436
17931,4227,658,0.155666,505873
18250,2507,191,0.076187,920023
16323,12051,115,0.009543,1131651
15015,1152,270,0.234375,52435
15132,15235,984,0.064588,967426
19047,29853,3247,0.108766,757360
19454,24541,3395,0.138340,624833
15672,2606,79,0.030315,1081717
33950,26687,48,0.001799,1147503
49802,6120,197,0.032190,1074703
80108,33557,23,0.000685,1158138
18045,27468,4420,0.160915,481569
19350,9826,1192,0.121311,717200
17033,13101,1938,0.147928,556281
16415,8072,317,0.039272,1052814
15909,4155,143,0.034416,1068735
16063,7645,30,0.003924,1138462
49006,18624,568,0.030498,1080470
54701,35600,88,0.002472,1143496
54403,19618,92,0.004690,1137053
53545,19170,107,0.005582,1136114
33556,32720,44,0.001345,1150374
49444,25242,2259,0.089494,851141
85298,32638,34,0.001042,1153903
17554,6118,1340,0.219026,107097
18966,33476,6112,0.182579,301921
54467,12002,36,0.003000,1140836
53916,17767,81,0.004559,1137419
53022,17275,1276,0.073864,924894
48505,20194,66,0.003268,1140093
49424,41584,4746,0.114130,738400
19052,133,26,0.195489,217222
15347,471,93,0.197452,215399
18962,316,91,0.287975,7631
33418,43454,37,0.000851,1156072
32578,32574,23,0.000706,1157920
32771,50007,37,0.000740,1157623
40245,35187,27,0.000767,1157356
32003,27307,23,0.000842,1156258
46804,24964,25,0.001001,1154358
80134,67528,25,0.000370,1160787
19904,32597,37,0.001135,1152310
48162,27011,2871,0.106290,772201
18018,26208,310,0.011828,1129029
34952,39651,68,0.001715,1148089
33596,27032,26,0.000962,1154716
17111,27546,4013,0.145684,582567
37027,53371,47,0.000881,1155665
44512,28970,49,0.001691,1148188
08753,56477,34,0.000602,1159132
48182,21719,4720,0.217321,131261
48375,18124,884,0.048775,1023753
49770,17154,90,0.005247,1136360
49684,21480,549,0.025559,1098870
49306,9679,1852,0.191342,247397
16502,10135,585,0.057721,992953
53146,6893,741,0.107500,765426
53130,6650,41,0.006165,1135258
33573,35307,78,0.002209,1144982
34667,35076,95,0.002708,1141999
15101,21921,4161,0.189818,275234
18964,11714,2516,0.214786,148456
15321,1489,307,0.206179,180916
15027,1862,328,0.176155,367471
18041,4523,479,0.105903,775290
21030,20406,28,0.001372,1150252
48910,29718,99,0.003331,1139910
49829,15997,177,0.011065,1130222
34105,16188,32,0.001977,1146525
18020,18457,2875,0.155767,505215
16148,15238,462,0.030319,1081638
17545,17807,2444,0.137249,636299
19522,11685,862,0.073770,925756
08406,9223,36,0.003903,1138498
19373,2348,613,0.261073,15013
27519,50610,41,0.000810,1156680
15241,19129,3401,0.177793,356823
15102,26352,4087,0.155093,511364
17055,35743,7904,0.221134,86462
33076,35326,23,0.000651,1158628
37066,50210,26,0.000518,1159966
53110,14731,68,0.004616,1137212
17331,46037,6229,0.135304,650663
45044,41801,25,0.000598,1159157
43615,32727,70,0.002139,1145343
48040,9501,2090,0.219977,105656
54155,6413,377,0.058787,991919
55044,49756,34,0.000683,1158172
29615,33516,23,0.000686,1158077
33823,30663,41,0.001337,1150471
19713,26492,25,0.000944,1154974
32712,40975,27,0.000659,1158427
54904,19429,814,0.041896,1044126
49002,18121,1816,0.100215,808045
48837,17938,972,0.054187,1007090
49512,15227,657,0.043147,1039893
48179,3070,423,0.137785,630984
49037,19651,1594,0.081115,894775
48519,7686,1434,0.186573,282649
54130,22032,1042,0.047295,1028810
53007,1539,21,0.013645,1125831
54113,3041,576,0.189411,276243
54474,3437,105,0.030550,1079902
15136,19219,1415,0.073625,927171
19365,5655,510,0.090186,842091
19607,18024,2885,0.160064,484802
15135,4064,758,0.186516,283407
18708,7652,449,0.058677,992368
15112,2632,41,0.015578,1123067
15065,9171,955,0.104133,781543
15661,378,35,0.092593,834290
18336,3738,183,0.048957,1022153
29576,39053,87,0.002228,1144783
41091,23168,22,0.000950,1154855
49404,7527,54,0.007174,1134186
17007,5275,763,0.144645,584768
53074,11381,137,0.012038,1128719
19440,15415,2448,0.158806,491491
15024,7584,1157,0.152558,523045
19348,19470,1171,0.060144,989649
17851,5633,693,0.123025,709041
15074,6931,1011,0.145866,578554
19477,210,31,0.147619,556312
16546,366,38,0.103825,781581
15018,656,86,0.131098,662976
19380,44028,7132,0.161988,477088
21001,22728,21,0.000924,1155137
15611,351,78,0.222222,74751
17580,104,34,0.326923,115
46526,23338,28,0.001200,1151760
46516,23317,49,0.002101,1145787
28173,59799,49,0.000819,1156600
33920,8464,29,0.003426,1139608
32968,15271,23,0.001506,1149222
49442,37215,2422,0.065081,966442
29710,38509,23,0.000597,1159201
24018,35117,23,0.000655,1158497
26505,20339,27,0.001327,1150550
16803,17032,1556,0.091357,841324
43065,39687,40,0.001008,1154231
53562,25906,27,0.001042,1153903
48309,25964,1807,0.069596,940302
20155,30406,21,0.000691,1157964
32256,47915,39,0.000814,1156639
19958,37663,67,0.001779,1147648
33967,21866,43,0.001967,1146568
85742,26977,25,0.000927,1155116
19606,27251,4446,0.163150,453623
48168,21498,1510,0.070239,936190
53151,29427,636,0.021613,1108493
55042,12047,31,0.002573,1142632
37174,43108,29,0.000673,1158317
48042,30091,7339,0.243894,24058
17315,21573,3051,0.141427,606434
19342,17645,3736,0.211731,162594
34654,22299,39,0.001749,1147802
19335,43783,6771,0.154649,518135
49505,27841,413,0.014834,1123945
17701,30785,3919,0.127302,684449
33916,17764,21,0.001182,1152076
86406,24076,21,0.000872,1155775
49201,37594,1740,0.046284,1032234
15067,1749,174,0.099485,810168
32935,36185,42,0.001161,1152198
54913,21221,1218,0.057396,994171
48623,12145,58,0.004776,1136961
08244,9270,37,0.003991,1138302
17512,13799,2281,0.165302,424296
15665,1186,286,0.241147,41969
17366,4300,384,0.089302,853392
17538,5903,1340,0.227003,66635
18509,9496,717,0.075505,920740
17505,900,138,0.153333,518316
18641,5702,313,0.054893,1001775
19540,9795,1215,0.124043,696451
48180,54633,1114,0.020391,1112318
15075,122,21,0.172131,380965
48193,13865,1041,0.075081,921804
48165,7325,1705,0.232765,54164
19456,224,58,0.258929,15071
15049,841,133,0.158145,491624
