ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
58504,18547,103,0.005553,217928
11771,8845,49,0.005540,217977
30030,29684,164,0.005525,218141
68502,18120,100,0.005519,218241
23220,29539,163,0.005518,218404
12018,7069,39,0.005517,218443
21208,31217,172,0.005510,218685
66205,12705,70,0.005510,218685
21226,5448,30,0.005507,218715
75254,13264,73,0.005504,218788
60558,11997,66,0.005501,218889
06807,6363,35,0.005501,218889
10528,9818,54,0.005500,218943
92075,10553,58,0.005496,219001
48854,17291,95,0.005494,219096
19004,10013,55,0.005493,219305
75214,28034,154,0.005493,219305
01776,16235,89,0.005482,219394
77025,20435,112,0.005481,219506
15208,9143,50,0.005469,219556
08534,12266,67,0.005462,219623
21227,24553,134,0.005458,219757
28305,5321,29,0.005450,219786
17020,7347,40,0.005444,219826
55417,21155,115,0.005436,219941
62702,27430,149,0.005432,220090
10038,18051,98,0.005429,220250
02115,11420,62,0.005429,220250
55439,8114,44,0.005423,220294
21770,7193,39,0.005422,220333
02143,20495,111,0.005416,220444
12158,5363,29,0.005407,220473
75093,38721,209,0.005398,220682
34239,13901,75,0.005395,220757
84060,5018,27,0.005381,220784
37027,53380,287,0.005377,221071
17103,8747,47,0.005373,221118
20186,13232,71,0.005366,221189
43065,39707,213,0.005364,221402
90274,23691,127,0.005361,221529
66606,8399,45,0.005358,221574
60661,7847,42,0.005352,221796
78759,33630,180,0.005352,221796
43017,34632,185,0.005342,221981
07704,5619,30,0.005339,222011
94507,14061,75,0.005334,222086
23116,29463,157,0.005329,222243
63131,17092,91,0.005324,222464
30312,24419,130,0.005324,222464
95605,8844,47,0.005314,222511
84103,13560,72,0.005310,222583
48821,5662,30,0.005298,222613
30345,18899,100,0.005291,222713
75220,16451,87,0.005288,222800
23059,33114,175,0.005285,222975
37212,12114,64,0.005283,223039
19312,10797,57,0.005279,223096
07452,10462,55,0.005257,223151
30338,29488,155,0.005256,223306
19087,27418,144,0.005252,223450
27612,33324,175,0.005251,223625
60304,14686,77,0.005243,223702
21048,9936,52,0.005233,223754
46032,43936,229,0.005212,223983
27607,19966,104,0.005209,224087
60657,56834,296,0.005208,224383
20650,13659,71,0.005198,224454
33629,23285,121,0.005196,224575
46228,13478,70,0.005194,224645
40513,10207,53,0.005193,224698
02176,24527,127,0.005178,224825
39211,20146,104,0.005162,224929
37069,18600,96,0.005161,225025
02127,29717,153,0.005149,225178
07928,17325,89,0.005137,225267
95833,25768,132,0.005123,225399
18938,14454,74,0.005120,225473
07030,42684,218,0.005107,225778
96821,17037,87,0.005107,225778
43202,15315,78,0.005093,225856
12065,38353,195,0.005084,226051
07044,13584,69,0.005080,226120
07670,12403,63,0.005079,226183
53716,17136,87,0.005077,226347
98136,15165,77,0.005077,226347
46278,8280,42,0.005072,226389
43235,35107,178,0.005070,226567
10549,12440,63,0.005064,226734
20659,20539,104,0.005064,226734
55413,11457,58,0.005062,226792
06883,9291,47,0.005059,226839
23225,32442,164,0.005055,227003
94612,13663,69,0.005050,227072
02806,16244,82,0.005048,227154
08551,5154,26,0.005045,227180
22405,28632,144,0.005029,227324
07760,9556,48,0.005023,227372
40502,24507,123,0.005019,227495
07068,6189,31,0.005009,227526
17057,17571,88,0.005008,227614
07458,11583,58,0.005007,227672
53718,15184,76,0.005005,227748
76034,24412,122,0.004998,227870
06117,14042,70,0.004985,227940
34103,12246,61,0.004981,228001
80202,18276,91,0.004979,228092
94121,32354,161,0.004976,228253
22406,23931,119,0.004973,228434
60026,12468,62,0.004973,228434
10009,46353,230,0.004962,228664
21120,6856,34,0.004959,228698
30033,27490,136,0.004947,228834
66208,21106,104,0.004928,229075
07090,27801,137,0.004928,229075
17113,8735,43,0.004923,229118
12189,13217,65,0.004918,229183
21162,4281,21,0.004905,229204
05401,22844,112,0.004903,229316
70806,20196,99,0.004902,229415
50324,4290,21,0.004895,229436
53711,45570,223,0.004894,229659
58501,18610,91,0.004890,229827
33609,15748,77,0.004890,229827
32327,25175,123,0.004886,229950
39110,42582,208,0.004885,230158
07302,37877,185,0.004884,230343
98004,27951,136,0.004866,230479
33432,21815,106,0.004859,230585
85003,8440,41,0.004858,230626
72212,10723,52,0.004849,230678
55406,28471,138,0.004847,230816
21060,31581,153,0.004845,230969
21061,41982,203,0.004835,231172
70820,10769,52,0.004829,231224
34102,11394,55,0.004827,231279
50266,29245,141,0.004821,231420
10026,27825,134,0.004816,231554
48910,29728,143,0.004810,231697
21286,18929,91,0.004807,231788
60069,7911,38,0.004803,231847
12123,4372,21,0.004803,231847
65203,49629,238,0.004796,232180
19073,19810,95,0.004796,232180
78727,20853,100,0.004795,232280
07932,10849,52,0.004793,232332
95820,22959,110,0.004791,232442
01060,13588,65,0.004784,232507
33133,27809,133,0.004783,232640
10601,8161,39,0.004779,232679
25303,5865,28,0.004774,232707
48911,33728,161,0.004773,232868
29204,16359,78,0.004768,233089
44120,29992,143,0.004768,233089
44116,19300,92,0.004767,233181
12205,22481,107,0.004760,233288
66609,5892,28,0.004752,233316
01945,19423,92,0.004737,233408
39232,6979,33,0.004728,233441
23140,6135,29,0.004727,233470
83706,22675,107,0.004719,233577
78652,5300,25,0.004717,233602
07450,21867,103,0.004710,233705
68516,39541,186,0.004704,233891
17032,6597,31,0.004699,233922
65018,6386,30,0.004698,233952
21229,35348,166,0.004696,234118
98104,12570,59,0.004694,234177
07945,9388,44,0.004687,234221
02152,15366,72,0.004686,234293
78721,9617,45,0.004679,234338
50211,13712,64,0.004667,234402
80224,15439,72,0.004664,234474
53597,18229,85,0.004663,234559
07040,22952,107,0.004662,234666
32963,19529,91,0.004660,234801
81611,9443,44,0.004660,234801
94103,23187,108,0.004658,234909
40059,20669,96,0.004645,235005
44122,32528,151,0.004642,235293
95835,29514,137,0.004642,235293
32333,10778,50,0.004639,235389
12206,9915,46,0.004639,235389
02474,23075,107,0.004637,235496
55340,7768,36,0.004634,235532
10576,4964,23,0.004633,235555
34242,9510,44,0.004627,235599
08518,4974,23,0.004624,235622
06105,12550,58,0.004622,235680
68142,4762,22,0.004620,235781
83716,17099,79,0.004620,235781
46205,23815,110,0.004619,235891
20106,4549,21,0.004616,235912
66049,27089,125,0.004614,236037
12148,4559,21,0.004606,236058
50311,10874,50,0.004598,236108
91108,11147,51,0.004575,236159
60126,39607,181,0.004570,236340
17019,15767,72,0.004566,236412
95608,45858,209,0.004558,236621
21769,11200,51,0.004554,236672
59634,5061,23,0.004545,236695
95032,21785,99,0.004544,236816
03307,4842,22,0.004544,236816
46077,30171,137,0.004541,236953
01519,6395,29,0.004535,236982
06877,23607,107,0.004533,237089
30303,8829,40,0.004531,237129
96822,29368,133,0.004529,237262
21703,33144,150,0.004526,237412
62707,6413,29,0.004522,237441
17078,19265,87,0.004516,237528
23507,5094,23,0.004515,237551
15222,5983,27,0.004513,237578
22401,21732,98,0.004509,237676
11050,25518,115,0.004507,237791
29201,12654,57,0.004505,237848
32082,33082,149,0.004504,237997
07974,11105,50,0.004502,238047
10536,9577,43,0.004490,238090
21117,45683,205,0.004487,238295
95826,26751,120,0.004486,238415
96813,18956,85,0.004484,238500
17104,12721,57,0.004481,238557
78732,14070,63,0.004478,238620
48302,16540,74,0.004474,238694
32352,5366,24,0.004473,238718
53217,28187,126,0.004470,238844
02025,7613,34,0.004466,238878
30328,33419,149,0.004459,239027
21136,29884,133,0.004451,239160
55418,24750,110,0.004444,239270
22553,14410,64,0.004441,239334
49251,5636,25,0.004436,239474
19130,25922,115,0.004436,239474
21702,37654,167,0.004435,239727
23230,8794,39,0.004435,239727
02045,10598,47,0.004435,239727
02145,19628,87,0.004432,239814
68510,15606,69,0.004421,239883
50323,14719,65,0.004416,239948
02026,22423,99,0.004415,240047
32305,16782,74,0.004409,240121
99501,13397,59,0.004404,240180
04330,23651,104,0.004397,240284
62703,22534,99,0.004393,240383
11709,6376,28,0.004391,240411
30002,5923,26,0.004390,240437
72116,17545,77,0.004389,240514
48906,22565,99,0.004387,240613
07023,6851,30,0.004379,240723
39157,18270,80,0.004379,240723
90035,22636,99,0.004374,240822
07960,37273,163,0.004373,240985
48025,13986,61,0.004362,241046
55331,18120,79,0.004360,241241
53593,26604,116,0.004360,241241
78750,21589,94,0.004354,241375
21793,9186,40,0.004354,241375
19034,5748,25,0.004349,241424
21152,5518,24,0.004349,241424
10044,7593,33,0.004346,241457
21773,5297,23,0.004342,241480
04345,11767,51,0.004334,241531
08558,7155,31,0.004333,241562
21244,27714,120,0.004330,241682
60015,23811,103,0.004326,241785
53562,25916,112,0.004322,241897
78620,21333,92,0.004313,241989
78748,41289,178,0.004311,242167
07069,5809,25,0.004304,242192
55407,23951,103,0.004300,242295
92103,29360,126,0.004292,242421
04032,8390,36,0.004291,242457
50310,23308,100,0.004290,242706
46033,34728,149,0.004290,242706
18940,28681,123,0.004289,242829
10471,16810,72,0.004283,242901
55422,23131,99,0.004280,243000
05404,6078,26,0.004278,243026
07401,6092,26,0.004268,243280
01880,23195,99,0.004268,243280
85016,30227,129,0.004268,243280
78752,11961,51,0.004264,243331
75201,15990,68,0.004253,243399
50265,26813,114,0.004252,243513
60044,8705,37,0.004250,243662
33496,26356,112,0.004250,243662
01772,8494,36,0.004238,243698
08501,6146,26,0.004230,243724
22408,26027,110,0.004226,243834
74114,13727,58,0.004225,243892
01940,11371,48,0.004221,243940
85013,18011,76,0.004220,244016
10606,10903,46,0.004219,244062
98512,27979,118,0.004217,244180
97302,37029,156,0.004213,244336
33301,21140,89,0.004210,244513
94530,20905,88,0.004210,244513
23235,29026,122,0.004203,244635
30326,7871,33,0.004193,244867
78745,47456,199,0.004193,244867
95821,23142,97,0.004192,244964
80230,8595,36,0.004188,245103
90405,24595,103,0.004188,245103
12188,9555,40,0.004186,245143
04102,17205,72,0.004185,245215
85012,7890,33,0.004183,245248
08559,5022,21,0.004182,245269
55107,9327,39,0.004181,245308
85007,11724,49,0.004179,245357
20109,25133,105,0.004178,245462
72211,16778,70,0.004172,245532
50131,19201,80,0.004166,245612
91106,17525,73,0.004165,245685
19355,24978,104,0.004164,245789
43082,28586,119,0.004163,245962
32310,12972,54,0.004163,245962
53527,9853,41,0.004161,246003
53558,11539,48,0.004160,246051
53704,40893,170,0.004157,246221
98402,5780,24,0.004152,246245
78738,26822,111,0.004138,246356
77007,36326,150,0.004129,246506
02067,15747,65,0.004128,246571
06033,24956,103,0.004127,246674
01760,29568,122,0.004126,246796
55416,28389,117,0.004121,246913
89109,7047,29,0.004115,246942
23120,14346,59,0.004113,247001
21776,5593,23,0.004112,247024
02043,22134,91,0.004111,247115
65010,5840,24,0.004110,247139
91302,21171,87,0.004109,247226
33701,19960,82,0.004108,247308
97239,17773,73,0.004107,247455
55305,18018,74,0.004107,247455
03104,23385,96,0.004105,247551
43026,50013,205,0.004099,247756
33158,5860,24,0.004096,247780
55118,23462,96,0.004092,247876
98121,15910,65,0.004085,247941
10605,16911,69,0.004080,248010
34108,17406,71,0.004079,248081
66605,14222,58,0.004078,248139
44140,14472,59,0.004077,248198
63141,18895,77,0.004075,248275
48304,16444,67,0.004074,248342
28203,16701,68,0.004072,248410
03303,12040,49,0.004070,248459
12019,14999,61,0.004067,248520
05482,7873,32,0.004065,248552
02452,9112,37,0.004061,248589
79922,7146,29,0.004058,248618
53575,14586,59,0.004045,248677
12304,15336,62,0.004043,248739
12182,10895,44,0.004039,248783
80123,41203,166,0.004029,248949
60607,22592,91,0.004028,249040
66047,15657,63,0.004024,249103
84105,12928,52,0.004022,249155
02170,14187,57,0.004018,249241
98403,7217,29,0.004018,249241
98033,32614,131,0.004017,249372
66206,10708,43,0.004016,249415
80238,23175,93,0.004013,249508
95476,26176,105,0.004011,249613
60613,42402,170,0.004009,249915
55113,32924,132,0.004009,249915
02061,9732,39,0.004007,249954
48827,14496,58,0.004001,250012
97219,39284,157,0.003997,250169
10590,6256,25,0.003996,250194
12118,14272,57,0.003994,250251
11560,5762,23,0.003992,250274
68526,6766,27,0.003991,250301
21221,34587,138,0.003990,250439
22443,8523,34,0.003989,250473
50263,22830,91,0.003986,250564
22407,52202,208,0.003985,250772
76092,27115,108,0.003983,250880
30067,35414,141,0.003981,251021
90290,5528,22,0.003980,251043
62056,6801,27,0.003970,251070
78747,17138,68,0.003968,251138
65201,32786,130,0.003965,251268
22551,20440,81,0.003963,251349
11101,29856,118,0.003952,251467
43081,54167,214,0.003951,251681
33477,14936,59,0.003950,251740
12572,8612,34,0.003948,251774
21074,13681,54,0.003947,251828
19444,9886,39,0.003945,251963
43035,24332,96,0.003945,251963
46208,17749,70,0.003944,252033
34134,17265,68,0.003939,252101
50322,25139,99,0.003938,252200
28211,28448,112,0.003937,252312
01730,12196,48,0.003936,252360
98109,26215,103,0.003929,252463
45220,10187,40,0.003927,252503
58554,19105,75,0.003926,252578
40342,20659,81,0.003921,252659
95825,18879,74,0.003920,252804
02818,18112,71,0.003920,252804
05661,5359,21,0.003919,252825
97034,20419,80,0.003918,252905
60062,39056,153,0.003917,253058
02835,5878,23,0.003913,253116
63117,8944,35,0.003913,253116
40383,22758,89,0.003911,253205
04096,8958,35,0.003907,253267
46280,6910,27,0.003907,253267
98516,25096,98,0.003905,253365
21128,13064,51,0.003904,253416
90004,35365,138,0.003902,253554
21234,55128,215,0.003900,253769
46250,15134,59,0.003899,253828
48301,13852,54,0.003898,253882
21617,10010,39,0.003896,253921
08840,15429,60,0.003889,253981
43021,12868,50,0.003886,254031
53703,45040,175,0.003885,254206
22520,5409,21,0.003882,254227
21223,16497,64,0.003879,254291
15143,19346,75,0.003877,254366
60137,32767,127,0.003876,254520
48872,6966,27,0.003876,254520
21207,39225,152,0.003875,254672
95694,7229,28,0.003873,254700
98005,14471,56,0.003870,254756
06019,9305,36,0.003869,254847
68114,14216,55,0.003869,254847
64108,9050,35,0.003867,254938
05641,14481,56,0.003867,254938
85021,26941,104,0.003860,255042
12866,35499,137,0.003859,255179
06109,22825,88,0.003855,255267
60068,33746,130,0.003852,255397
01746,12985,50,0.003851,255447
02131,24706,95,0.003845,255655
78741,29389,113,0.003845,255655
02066,18473,71,0.003843,255813
01867,22639,87,0.003843,255813
23005,15377,59,0.003837,255872
23114,18775,72,0.003835,255944
06903,13563,52,0.003834,255996
60025,34987,134,0.003830,256130
94556,13583,52,0.003828,256182
21215,45247,173,0.003823,256355
73106,7854,30,0.003820,256385
21133,25926,99,0.003819,256484
55042,12048,46,0.003818,256574
43205,11523,44,0.003818,256574
11216,44546,170,0.003816,256744
82001,19679,75,0.003811,256819
35213,12861,49,0.003810,256868
08889,9985,38,0.003806,256975
53589,18130,69,0.003806,256975
30316,34183,130,0.003803,257105
60622,43930,167,0.003802,257360
90291,23148,88,0.003802,257360
25425,11840,45,0.003801,257405
60618,64001,243,0.003797,257648
23060,31612,120,0.003796,257768
25414,18184,69,0.003795,257837
94501,48230,183,0.003794,258020
07922,11612,44,0.003789,258064
21213,24287,92,0.003788,258156
21047,12412,47,0.003787,258203
68506,22984,87,0.003785,258290
10002,57646,218,0.003782,258508
53714,14033,53,0.003777,258561
19067,48463,183,0.003776,258744
07310,7947,30,0.003775,258825
84098,13511,51,0.003775,258825
37919,25436,96,0.003774,258921
17074,5842,22,0.003766,258943
06052,6111,23,0.003764,258966
27615,38543,145,0.003762,259111
12308,9838,37,0.003761,259148
07092,6650,25,0.003759,259173
48104,40708,153,0.003758,259348
25438,5854,22,0.003758,259348
21157,32773,123,0.003753,259471
10570,11199,42,0.003750,259513
95834,22939,86,0.003749,259645
10960,12271,46,0.003749,259645
11205,31817,119,0.003740,259764
36104,8024,30,0.003739,259794
30310,30325,113,0.003726,259907
95758,45636,170,0.003725,260077
17538,5907,22,0.003724,260099
12303,23649,88,0.003721,260187
21214,16965,63,0.003714,260250
53532,14007,52,0.003712,260302
07006,23452,87,0.003710,260414
59635,6738,25,0.003710,260414
90066,42370,157,0.003705,260810
02125,24023,89,0.003705,260810
90034,40481,150,0.003705,260810
01775,6482,24,0.003703,260943
21239,23224,86,0.003703,260943
53122,6212,23,0.003703,260943
04364,6213,23,0.003702,260966
30329,20286,75,0.003697,261041
22712,7846,29,0.003696,261156
46236,23266,86,0.003696,261156
05452,19495,72,0.003693,261228
06032,16815,62,0.003687,261290
96734,35009,129,0.003685,261487
37203,18451,68,0.003685,261487
01907,13586,50,0.003680,261537
96816,36967,136,0.003679,261673
25312,6797,25,0.003678,261870
98103,46765,172,0.003678,261870
21236,32931,121,0.003674,262040
33146,13338,49,0.003674,262040
60514,8180,30,0.003667,262070
95628,35481,130,0.003664,262200
95746,19665,72,0.003661,262272
19025,6290,23,0.003657,262295
94609,17509,64,0.003655,262359
85750,24381,89,0.003650,262448
87107,23842,87,0.003649,262535
55346,13985,51,0.003647,262586
07930,7956,29,0.003645,262615
50023,36503,133,0.003644,262748
95693,6053,22,0.003635,262770
95126,22847,83,0.003633,262929
78212,20917,76,0.003633,262929
94040,22302,81,0.003632,263010
55409,9100,33,0.003626,263043
44124,35317,128,0.003624,263171
89509,30374,110,0.003622,263281
37206,24058,87,0.003616,263368
19147,34314,124,0.003614,263492
13035,7475,27,0.003612,263588
94019,11904,43,0.003612,263588
07624,7198,26,0.003612,263588
15090,20769,75,0.003611,263911
44106,21598,78,0.003611,263911
78734,20218,73,0.003611,263911
55117,26861,97,0.003611,263911
55317,18282,66,0.003610,263977
06070,14700,53,0.003605,264030
98116,25806,93,0.003604,264123
27614,31394,113,0.003599,264236
01921,7508,27,0.003596,264263
99516,18641,67,0.003594,264421
60515,25320,91,0.003594,264421
98177,18928,68,0.003593,264489
02180,20647,74,0.003584,264563
02343,9506,34,0.003577,264597
21222,43625,156,0.003576,264753
60525,27428,98,0.003573,264928
78729,21548,77,0.003573,264928
55110,32192,115,0.003572,265043
80203,22709,81,0.003567,265124
11218,48237,172,0.003566,265296
30318,53315,190,0.003564,265486
55075,14907,53,0.003555,265539
83705,18573,66,0.003554,265605
10707,8725,31,0.003553,265636
91361,17756,63,0.003548,265699
21237,24549,87,0.003544,265786
01864,13838,49,0.003541,265835
02155,47198,167,0.003538,266002
78669,12162,43,0.003536,266045
55127,16126,57,0.003535,266102
43023,13301,47,0.003534,266171
66025,6225,22,0.003534,266171
99835,6798,24,0.003530,266195
22611,8788,31,0.003528,266226
95060,35159,124,0.003527,266350
50021,24407,86,0.003524,266436
60048,26116,92,0.003523,266528
98117,31803,112,0.003522,266740
78758,28395,100,0.003522,266740
25430,7390,26,0.003518,266839
07701,20752,73,0.003518,266839
55121,7109,25,0.003517,266864
17003,9672,34,0.003515,266898
11104,18808,66,0.003509,266964
60660,30788,108,0.003508,267072
07086,12263,43,0.003506,267157
61705,11979,42,0.003506,267157
22508,14555,51,0.003504,267208
59602,24262,85,0.003503,267293
23111,33140,116,0.003500,267409
66218,7724,27,0.003496,267436
94070,24949,87,0.003487,267618
23228,27247,95,0.003487,267618
07016,21525,75,0.003484,267693
10037,15515,54,0.003481,267747
37221,37430,130,0.003473,267877
85004,8353,29,0.003472,267906
27603,43788,152,0.003471,268127
27518,19879,69,0.003471,268127
93110,12967,45,0.003470,268172
95125,39508,137,0.003468,268309
19343,7213,25,0.003466,268334
87506,12988,45,0.003465,268379
07102,9526,33,0.003464,268412
23112,48263,167,0.003460,268579
91423,25737,89,0.003458,268668
89511,28079,97,0.003455,268765
07009,12454,43,0.003453,268832
61856,6951,24,0.003453,268832
02191,7532,26,0.003452,268943
23236,24624,85,0.003452,268943
07039,27837,96,0.003449,269039
17015,20607,71,0.003445,269145
29033,10161,35,0.003445,269145
02122,17132,59,0.003444,269241
78726,10742,37,0.003444,269241
02128,26159,90,0.003440,269473
03110,18897,65,0.003440,269473
55408,22385,77,0.003440,269473
11249,25589,88,0.003439,269561
07052,42195,145,0.003436,269706
37209,34639,119,0.003435,269825
55082,32347,111,0.003432,269936
48103,54517,187,0.003430,270123
60189,26553,91,0.003427,270285
02021,20716,71,0.003427,270285
06035,7006,24,0.003426,270309
70005,20727,71,0.003425,270468
96825,25692,88,0.003425,270468
27613,39724,136,0.003424,270604
48105,29828,102,0.003420,270815
02184,31871,109,0.003420,270815
63108,16093,55,0.003418,270919
02451,14334,49,0.003418,270919
48875,9366,32,0.003417,271012
19422,17854,61,0.003417,271012
87048,9076,31,0.003416,271043
11030,16104,55,0.003415,271098
06897,16108,55,0.003414,271153
07722,9673,33,0.003412,271186
17013,28733,98,0.003411,271284
29169,17300,59,0.003410,271343
01950,17607,60,0.003408,271403
60067,34088,116,0.003403,271629
11222,32328,110,0.003403,271629
34996,11468,39,0.003401,271668
01810,30292,103,0.003400,271798
53555,7941,27,0.003400,271798
27707,39503,134,0.003392,271932
22485,22705,77,0.003391,272092
43201,24476,83,0.003391,272092
33143,26258,89,0.003389,272181
80211,36013,122,0.003388,272325
06422,6493,22,0.003388,272325
82520,7974,27,0.003386,272352
32351,13593,46,0.003384,272444
01938,13592,46,0.003384,272444
04107,9458,32,0.003383,272502
02916,7686,26,0.003383,272502
25302,12155,41,0.003373,272565
04021,6522,22,0.003373,272565
60190,10677,36,0.003372,272601
27604,33820,114,0.003371,272715
60010,42765,144,0.003367,272859
21620,11289,38,0.003366,272897
43230,47015,158,0.003361,273085
21713,8925,30,0.003361,273085
02171,14889,50,0.003358,273135
30080,42592,143,0.003357,273278
19803,21455,72,0.003356,273350
60642,16990,57,0.003355,273447
62568,11922,40,0.003355,273447
85262,15807,53,0.003353,273500
33154,12830,43,0.003352,273543
94704,9847,33,0.003351,273576
78753,28075,94,0.003348,273760
21009,26879,90,0.003348,273760
73013,43935,147,0.003346,273907
08550,17936,60,0.003345,273967
19146,37676,126,0.003344,274093
90401,6886,23,0.003340,274116
95757,38350,128,0.003338,274343
30350,29662,99,0.003338,274343
23223,43183,144,0.003335,274487
92629,23094,77,0.003334,274564
19002,29707,99,0.003333,274663
73112,21310,71,0.003332,274734
11559,7507,25,0.003330,274759
60546,13822,46,0.003328,274805
84106,19537,65,0.003327,274870
15203,9029,30,0.003323,274900
01748,15359,51,0.003321,274974
53925,6925,23,0.003321,274974
02453,19584,65,0.003319,275039
55345,18994,63,0.003317,275102
90046,41008,136,0.003316,275238
07446,13578,45,0.003314,275283
02134,12074,40,0.003313,275323
06470,14492,48,0.003312,275464
21015,28077,93,0.003312,275464
08033,16315,54,0.003310,275518
07762,9369,31,0.003309,275549
46259,11487,38,0.003308,275781
48230,16927,56,0.003308,275781
68118,8163,27,0.003308,275781
80108,33557,111,0.003308,275781
33156,27863,92,0.003302,275873
07631,22738,75,0.003298,276060
06896,8489,28,0.003298,276060
37067,25470,84,0.003298,276060
10522,9102,30,0.003296,276090
07094,14872,49,0.003295,276139
15241,19130,63,0.003293,276337
19707,16398,54,0.003293,276337
07920,24599,81,0.003293,276337
36109,19746,65,0.003292,276402
60540,36155,119,0.003291,276570
92603,14887,49,0.003291,276570
01915,34666,114,0.003289,276684
40514,13997,46,0.003286,276730
77030,8528,28,0.003283,276758
25071,8538,28,0.003279,276786
17022,25012,82,0.003278,276868
06029,13730,45,0.003277,276913
38139,14969,49,0.003273,276962
37216,16826,55,0.003269,277017
66215,22035,72,0.003268,277089
72206,16846,55,0.003265,277144
23294,12564,41,0.003263,277185
02052,11035,36,0.003262,277399
78725,7050,23,0.003262,277399
98115,47518,155,0.003262,277399
97213,30372,99,0.003260,277498
76262,35047,114,0.003253,277612
19809,13561,44,0.003245,277656
50273,7399,24,0.003244,277788
21014,33296,108,0.003244,277788
11545,10795,35,0.003242,277823
55123,21300,69,0.003239,277892
90027,34895,113,0.003238,278005
43016,35220,114,0.003237,278178
07950,18227,59,0.003237,278178
85255,43881,142,0.003236,278320
83714,21643,70,0.003234,278390
07605,7121,23,0.003230,278413
55446,21390,69,0.003226,278482
01002,17366,56,0.003225,278570
01450,9921,32,0.003225,278570
04106,24197,78,0.003224,278675
99518,8375,27,0.003224,278675
19086,10246,33,0.003221,278708
34105,16189,52,0.003212,278781
13214,6537,21,0.003212,278781
07921,7480,24,0.003209,278848
19425,13399,43,0.003209,278848
90403,20889,67,0.003207,278948
21787,10289,33,0.003207,278948
50003,8110,26,0.003206,279043
01803,21525,69,0.003206,279043
11225,45245,145,0.003205,279188
94122,43713,140,0.003203,279328
21225,23115,74,0.003201,279402
11530,24690,79,0.003200,279481
08736,12815,41,0.003199,279522
53590,35666,114,0.003196,279636
50327,10016,32,0.003195,279668
94401,20356,65,0.003193,279733
80212,18796,60,0.003192,279793
02124,37000,118,0.003189,279911
38103,10673,34,0.003186,279945
21219,8791,28,0.003185,280018
55441,14127,45,0.003185,280018
02135,31717,101,0.003184,280119
66046,14139,45,0.003183,280164
98118,37708,120,0.003182,280284
43064,16034,51,0.003181,280335
21205,10066,32,0.003179,280367
07073,7554,24,0.003177,280469
97035,24548,78,0.003177,280469
60653,25200,80,0.003175,280625
60187,23936,76,0.003175,280625
60005,24269,77,0.003173,280702
97232,15765,50,0.003172,280752
02056,9148,29,0.003170,280781
60523,10737,34,0.003167,280815
02215,8530,27,0.003165,280897
63005,17375,55,0.003165,280897
95065,6955,22,0.003163,280919
30314,26581,84,0.003160,281003
55125,35134,111,0.003159,281114
02048,20911,66,0.003156,281180
07031,12680,40,0.003155,281220
39056,21261,67,0.003151,281360
21216,23164,73,0.003151,281360
02356,11117,35,0.003148,281395
60640,54332,171,0.003147,281566
07076,21937,69,0.003145,281635
31904,27987,88,0.003144,281723
78717,23880,75,0.003141,281798
62626,6691,21,0.003139,281819
60516,25175,79,0.003138,281898
30068,30604,96,0.003137,281994
39154,7653,24,0.003136,282018
19038,26798,84,0.003135,282102
61727,7659,24,0.003134,282126
30075,50781,159,0.003131,282285
60647,64980,203,0.003124,282578
06110,9923,31,0.003124,282578
55427,18887,59,0.003124,282578
40206,18891,59,0.003123,282637
97306,30434,95,0.003122,282758
15367,8329,26,0.003122,282758
30341,22755,71,0.003120,282829
65233,8976,28,0.003119,282857
02921,11548,36,0.003117,282953
66209,19248,60,0.003117,282953
06002,19906,62,0.003115,283015
87113,11886,37,0.003113,283052
94061,24425,76,0.003112,283159
25309,9960,31,0.003112,283159
33418,43456,135,0.003107,283294
06824,28999,90,0.003104,283384
29209,28373,88,0.003102,283496
66220,7737,24,0.003102,283496
95824,14862,46,0.003095,283606
94506,20676,64,0.003095,283606
17406,19390,60,0.003094,283694
05408,9050,28,0.003094,283694
96817,33007,102,0.003090,283796
05403,18453,57,0.003089,283958
60637,33989,105,0.003089,283958
60130,11983,37,0.003088,284148
98020,19106,59,0.003088,284148
98513,30437,94,0.003088,284148
06517,12639,39,0.003086,284187
53202,24975,77,0.003083,284322
60559,18815,58,0.003083,284322
20636,9408,29,0.003082,284351
20657,17210,53,0.003080,284404
60625,49048,151,0.003079,284555
06001,17244,53,0.003074,284608
19006,19202,59,0.003073,284667
08648,26363,81,0.003072,284773
84102,8137,25,0.003072,284773
94517,11072,34,0.003071,284807
43204,30621,94,0.003070,284952
60805,16611,51,0.003070,284952
84093,15646,48,0.003068,285000
63122,37174,114,0.003067,285114
32814,7504,23,0.003065,285137
02885,10126,31,0.003061,285168
10027,43883,134,0.003054,285302
66204,15401,47,0.003052,285453
87507,34081,104,0.003052,285453
11733,16072,49,0.003049,285502
55347,25269,77,0.003047,285579
73034,39063,119,0.003046,285698
02903,8213,25,0.003044,285723
46107,9869,30,0.003040,285753
55112,33572,102,0.003038,285896
93103,13496,41,0.003038,285896
46256,19754,60,0.003037,285978
53018,7243,22,0.003037,285978
87122,16799,51,0.003036,286064
03106,11529,35,0.003036,286064
30062,57366,174,0.003033,286238
27511,27049,82,0.003032,286489
19107,14183,43,0.003032,286489
14850,41556,126,0.003032,286489
94002,20146,61,0.003028,286550
95014,41631,126,0.003027,286676
